,tweets,timestamps
35,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:56:06+00:00
36,RT @RETSUNFT: Who wants a @doodles nft?👀 Follow me with 🔔,2021-12-18 20:56:01+00:00
37,RT @RETSUNFT: Who wants a @doodles nft?👀 Follow me with 🔔,2021-12-18 20:55:54+00:00
38,RT @TheHAndMChannel: Join The Human &amp; Machine and Apple Suen as they discuss the latest news and happenings in the #NFT world. This week's…,2021-12-18 20:55:53+00:00
39,"RT @coodles_nft: 🎉COODLES NFT GIVEAWAY 🎉

Rules to enter:
1⃣ Follow @coodles_nft 
2⃣ RT &amp; Tag 2 Friends 🌈
3⃣ Join our Discord! https://t.co…",2021-12-18 20:55:27+00:00
40,RT @RETSUNFT: Who wants a @doodles nft?👀 Follow me with 🔔,2021-12-18 20:55:25+00:00
41,Who wants a @doodles nft?👀 Follow me with 🔔,2021-12-18 20:55:16+00:00
42,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:55:12+00:00
43,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:54:42+00:00
44,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:54:25+00:00
45,"RT @coodles_nft: 🎉COODLES NFT GIVEAWAY 🎉

Rules to enter:
1⃣ Follow @coodles_nft 
2⃣ RT &amp; Tag 2 Friends 🌈
3⃣ Join our Discord! https://t.co…",2021-12-18 20:54:15+00:00
46,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:54:13+00:00
47,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:54:08+00:00
48,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:54:08+00:00
49,"RT @DemonsNFT: I will send this #DOODLES NFT to one random person, 3 ETH ($12500 at the time of writing). 

Just follow, retweet, and follo…",2021-12-18 20:53:30+00:00
50,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:53:24+00:00
51,"RT @NiftyReport: 1/My main takeaways from the @doodles townhall:

1) Intend to participate in several real-world events in 2022 (SXSW, NFT…",2021-12-18 20:52:43+00:00
52,"RT @coodles_nft: 🎉COODLES NFT GIVEAWAY 🎉

Rules to enter:
1⃣ Follow @coodles_nft 
2⃣ RT &amp; Tag 2 Friends 🌈
3⃣ Join our Discord! https://t.co…",2021-12-18 20:52:29+00:00
53,"RT @FoxinebelugaWil: One person who retweets and follows me will win a @doodles NFT worth 4 $ETH

Doing my best this Christmas🎄#NFTCOMMUNIT…",2021-12-18 20:52:00+00:00
