,tweets,timestamps
34,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/RTH1QYAmwn",2021-12-18 20:41:48+00:00
35,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:41:37+00:00
36,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/gRGLyNCZ5L",2021-12-18 20:41:27+00:00
37,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/D0J6C3fK5w",2021-12-18 20:41:10+00:00
38,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:40:53+00:00
39,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:40:43+00:00
40,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/nb22LVduKV",2021-12-18 20:40:31+00:00
41,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/80RtSsIbNW",2021-12-18 20:39:49+00:00
42,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:39:23+00:00
43,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/CQWcJGcba0",2021-12-18 20:36:45+00:00
44,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/eocGmKeV0O",2021-12-18 20:36:13+00:00
45,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/osAD4T9O6Z",2021-12-18 20:36:00+00:00
46,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/iQ6NwPwl4A",2021-12-18 20:35:35+00:00
47,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:35:34+00:00
48,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/NuChPV6yix",2021-12-18 20:35:14+00:00
49,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:35:08+00:00
50,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/OeX3SkzRrp",2021-12-18 20:34:54+00:00
51,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/Ayj9FZ58uZ",2021-12-18 20:34:30+00:00
52,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/J2R1QNeFXC",2021-12-18 20:34:13+00:00
53,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:33:56+00:00
54,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:33:47+00:00
55,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/QsAUxulbfg",2021-12-18 20:30:42+00:00
56,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/OFcxF5APJn",2021-12-18 20:30:37+00:00
57,"great project
@Lamduy02846389 @quynhtrang0411 @Nguynla13130381 @duymanh26618550 @trancongoir
#justinsuntron… https://t.co/T0zSw8KCOn",2021-12-18 20:29:59+00:00
58,"great project
@Nguynla13130381 @quynhtrang0411 @Crypto_Rehman @duymanh26618550 @trancongoir @Lamduy02846389… https://t.co/VuXR6CFBWQ",2021-12-18 20:29:56+00:00
59,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:29:33+00:00
60,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:29:30+00:00
61,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/doDmPaGvMx",2021-12-18 20:29:17+00:00
62,"great project
@kiencoin90 @tancongauto @LEDUYTRUNG4 @phamvan79515433 @Huong12737406 @namdinhvn
#justinsuntron… https://t.co/yWPoZHNkbU",2021-12-18 20:28:36+00:00
63,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/MbwZhZa1u1",2021-12-18 20:28:16+00:00
64,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:28:10+00:00
65,"great project
@phamvan79515433 @kiencoin90 @namdinhvn @tancongauto @LEDUYTRUNG4
#justinsuntron #Tronfoundation… https://t.co/Sy5OzA7Cam",2021-12-18 20:27:32+00:00
66,"RT @WINNFTHORSE: 📢WIN NFT HORSE game features new upgraded

01 Horse breeding function is onlive now, including 🐴legendary horses! Some bug…",2021-12-18 20:26:58+00:00
