,tweets,timestamps
33,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:16:43+00:00
34,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:15:10+00:00
35,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:13:31+00:00
36,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:11:13+00:00
37,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:10:23+00:00
38,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:08:02+00:00
39,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:07:33+00:00
40,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:07:19+00:00
41,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 18:02:55+00:00
42,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:57:25+00:00
43,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:56:11+00:00
44,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:55:24+00:00
45,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:54:56+00:00
46,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:53:30+00:00
47,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:53:05+00:00
48,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:49:18+00:00
49,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:46:16+00:00
50,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:45:10+00:00
51,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:41:06+00:00
52,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:37:34+00:00
53,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:35:25+00:00
54,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:33:52+00:00
55,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:32:47+00:00
56,"Brands with at least 1 NFT mint (incredibly incomplete):

Adidas
Applebee’s 
Budweiser
Coca-Cola
Disney
Dr Suess 
N… https://t.co/Cvk8TBZr4M",2021-12-18 17:32:44+00:00
57,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:31:16+00:00
58,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:29:09+00:00
59,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:27:25+00:00
60,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:25:47+00:00
61,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:25:41+00:00
62,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:24:16+00:00
63,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:24:11+00:00
64,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:21:41+00:00
65,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:21:36+00:00
66,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:21:18+00:00
67,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:20:37+00:00
68,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:19:26+00:00
69,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:19:15+00:00
70,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:18:48+00:00
71,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:17:53+00:00
72,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:16:22+00:00
73,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:14:39+00:00
74,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:14:05+00:00
75,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:13:43+00:00
76,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:13:07+00:00
77,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:12:26+00:00
78,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:11:47+00:00
79,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:09:46+00:00
80,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:07:24+00:00
81,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:07:09+00:00
82,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:05:16+00:00
83,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:04:18+00:00
84,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:03:49+00:00
85,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:03:37+00:00
86,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:02:24+00:00
87,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 17:01:15+00:00
88,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:59:55+00:00
89,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:59:22+00:00
90,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:57:54+00:00
91,"RT @WAX_io: 💎 #NFT AIRDROP: Official #MissUniverse collectibles are coming to WAX on Oct. 28th!

To celebrate the release, we're giving awa…",2021-12-18 16:57:19+00:00
92,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:57:14+00:00
93,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:56:17+00:00
94,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:54:46+00:00
95,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:52:07+00:00
96,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:51:24+00:00
97,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:50:28+00:00
98,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:50:24+00:00
99,"RT @michellezjones: Get your rockets ready! 🚀 JUST LAUNCHED! #UniVerse where $UNIVerse #Metaverse is our goal.  
@UniVerse_BSC is creating…",2021-12-18 16:48:43+00:00
