,tweets,timestamps
39,@DannyD_NFT_Love @BoredApeYC @veefriends @worldofwomennft @thedivinenft @GutterCatGang @HouseofKibaa @coolcatsnft… https://t.co/U7mG3pCFq7,2021-12-18 19:38:56+00:00
40,"RT @tmmarks: “I’m so hot on my NFT project right now, but if more important things come along, I’ll have zero hesitation in shifting NFT’s…",2021-12-18 19:38:30+00:00
41,@fame_ladies @DannyD_NFT_Love @BoredApeYC @veefriends @worldofwomennft @thedivinenft @GutterCatGang @HouseofKibaa… https://t.co/osxGnM44v4,2021-12-18 19:37:27+00:00
42,@DannyD_NFT_Love @BoredApeYC @veefriends @worldofwomennft @thedivinenft @GutterCatGang @HouseofKibaa @coolcatsnft… https://t.co/RSWOxKEUSt,2021-12-18 19:36:55+00:00
43,"RT @tmmarks: “I’m so hot on my NFT project right now, but if more important things come along, I’ll have zero hesitation in shifting NFT’s…",2021-12-18 19:34:59+00:00
44,"“I’m so hot on my NFT project right now, but if more important things come along, I’ll have zero hesitation in shif… https://t.co/MvSw5d5vml",2021-12-18 19:29:20+00:00
45,"Only 50 mins left!! Who's supporting 😍🙈🎂

https://t.co/rEXW2FEcVm click here to see🤤

#nft #nfts #nftdrop… https://t.co/AhfZDJ684t",2021-12-18 19:28:48+00:00
46,@joshbobrowsky @veefriends nft + physical version is always a good idea 😊,2021-12-18 19:27:27+00:00
47,"Little “NekoManeko Yello” is waiting for your bids🎄
Starting from 0,008 ETH 💵
Only 5 days left!⏰
Try your Luck to C… https://t.co/OEvMMfrw0X",2021-12-18 19:23:07+00:00
48,"I am a big fan of all the physical Merch @veefriends is dropping lately, but, if you gave me a choice i'd almost al… https://t.co/heyW7kOzlO",2021-12-18 19:21:30+00:00
49,Hylan Dam just posted his first NFT!  2/50 sold!  He's 12. His superheroes are on their way!  https://t.co/OfbhOwaZHB @garyvee @veefriends,2021-12-18 19:18:02+00:00
50,"@OBEYGIANT DEGENERATE/GENERATE #OBEY Giant NFT sale this morning 

Can’t explain how stoked I am on these! 

Thank… https://t.co/VBOTiMxMVB",2021-12-18 19:16:45+00:00
51,".@BitwiseInvest is launching a BlueChip NFT Index Fund. 
Good to see major projects in the pool

CryptoPunks… https://t.co/YZXoOAxbqS",2021-12-18 19:14:29+00:00
52,RT @YoungScrimmage: just purchased a @realUNOgame @garyvee @veefriends collaborative pack. the NFT world is incredible. https://t.co/rpvLB4…,2021-12-18 19:13:55+00:00
53,@whalegoddess @flywheelfund @JeBroniLames I highly disagree with this argument. Look at Gary Vaynerchuk. He was dis… https://t.co/nK6Z2awT7X,2021-12-18 19:11:25+00:00
54,@jodi_nft @veefriends @garyvee 🤩🤩🤩 that sounds good!,2021-12-18 19:08:45+00:00
55,"RT @LioneDarne: 😇 NFT Christmas Giveaway 😇

I am giving away an amazing 
@veefriends

The value of 9.39 eth ($37561)

 VeeFriends NFT #Give…",2021-12-18 19:05:30+00:00
56,RT @johnnie6111: The site crashed on me and I couldn't get the uno cards. Luckily I'm in the discord a bunch and pay attention. Snagged the…,2021-12-18 19:01:43+00:00
57,"@veefriends @garyvee Follow and RT and BUY them ASAP when price is low
#nft #nftcollector #NFTCommmunity #NFTs… https://t.co/jdlWgYtqmk",2021-12-18 19:01:28+00:00
58,"@SammyPanice @garyvee @veefriends @AnwarCarrots Follow and RT and BUY them ASAP when price is low
#nft… https://t.co/xhtEyK8Mdn",2021-12-18 19:00:26+00:00
59,"Daily floor price update

Cryptopunks: 61.0Ξ (📈 1.67%)
Bored Ape YC: 49.69Ξ (📉 -0.62%)
VeeFriends: 8.872Ξ (📉 -1.31%… https://t.co/TYx4V0pP8T",2021-12-18 18:55:24+00:00
60,@david_matheney @veefriends @garyvee Anyone willing to trade me for a VeVe NFT?,2021-12-18 18:53:51+00:00
61,@taek2212 @jodi_nft @veefriends Was it a limited thing?,2021-12-18 18:45:54+00:00
62,"RT @LioneDarne: 😇 NFT Christmas Giveaway 😇

I am giving away an amazing 
@veefriends

The value of 9.39 eth ($37561)

 VeeFriends NFT #Give…",2021-12-18 18:43:17+00:00
63,"Looks like something premium...
@nft @MagicEden_NFT @SolanartNFT @ArtNFTsGallery @DropYourNFT @veefriends @garyvee… https://t.co/IGoxNJaRnx",2021-12-18 18:42:57+00:00
64,@eBay just un-listed my @veefriends Uno cards with plenty of bids because I put NFT in the description part and men… https://t.co/PLyVhqFEFl,2021-12-18 18:42:07+00:00
65,@jodi_nft I'm sure they sold out whilst I was cashing out so they probably just cancelled it because they sold too… https://t.co/s8ubruurwX,2021-12-18 18:37:50+00:00
66,"RT @iamPhosforus: This project is crazy. First a collaboration with @realUNOgame &amp; now Mattel!

@garyvee said he had big plans for his #NFT…",2021-12-18 18:37:28+00:00
67,"This project is crazy. First a collaboration with @realUNOgame &amp; now Mattel!

@garyvee said he had big plans for hi… https://t.co/V1GhvrG3PV",2021-12-18 18:37:22+00:00
68,"If you can envision it, you can do it! 
🚀
💙
🚀
💙
#Motivation #motivationalquotes #nft #NFTCommunity #nftart #NFTs… https://t.co/vteUWGvRKB",2021-12-18 18:20:50+00:00
69,@garyvee  @TeamGaryVee  I never got ready so quick in my life to go to the mall WE GOT ONE AT LEAST!!!!!!!!!… https://t.co/L2GAx4vsIg,2021-12-18 18:14:28+00:00
70,"RT @skuzan: How it started: 3 pair @KSWISS X @garyvee shoes… How it’s going: 4 @veefriends, 120 @12andahalfbook  books, 10 book games NFT’s…",2021-12-18 18:13:18+00:00
