,tweets,timestamps
35,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFTCollection volume traded 03h-04h

  44.980 eth… https://t.co/nd5ecuYZC1",2021-12-12 04:11:47+00:00
36,"🐳 Top Whale BUYS🟢 (Last hour):

Vikings &amp; Villagers NFT: 4 (avg: 0.09 Ξ)
Wizards &amp; Dragons Game (WnD): 3 (avg: 0.15… https://t.co/SbCT95STl0",2021-12-11 05:02:02+00:00
37,"明日のsnapshotで #jetpack を保有していると #jadu のhoverboardがAirDrop。

さらに熊のwhitelist権利も併せ持つ黒の #jetpack が既に約5ETH。

交換でしか売れないNFT… https://t.co/b7kjTmwb9h",2021-12-10 07:57:17+00:00
38,"RT @JaduHologram: The only *guaranteed way to receive a Hoverboard NFT is to purchase a Jadu Jetpack.

All Jetpack holders will be airdropp…",2021-12-10 07:21:12+00:00
39,"Snoop Doggお墨付き!?
Jadu(@JaduHologram)🛹
過去のJetpackで大人気となったNFTの新作が登場。
JetPackホルダーにはエアドロップされるとアナウンスがあり価格上昇中(現在3.3ETH)
私… https://t.co/ij7wFkwsHN",2021-12-10 01:28:56+00:00
40,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-08 11:15:08+00:00
41,"@money__mitch88 @JaduHologram @psychedelic_nft That’s awesome! 
Congrats 🎉 do you have a Jadu Jetpack? Or joining t… https://t.co/E6dRy6nOVs",2021-12-08 01:48:07+00:00
42,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-06 19:29:46+00:00
43,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-06 13:34:14+00:00
44,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-05 23:51:04+00:00
45,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-05 23:47:31+00:00
46,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-05 22:45:30+00:00
47,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-05 22:06:59+00:00
48,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-05 22:04:45+00:00
49,RT @nft_tracker: Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum @jaduhologram ht…,2021-12-05 20:27:51+00:00
50,Sold! Jetpack 694 was purchased for Ξ14.4444 ($60k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum… https://t.co/hY2Fhr5YEz,2021-12-05 20:27:29+00:00
51,"Selling my first NFT 3D Avatar Playable in Decentraland, Mirrorverse, Hoverboards, Jadu Jetpacks #chibi #chibilabs… https://t.co/EHIdLldV76",2021-12-03 01:22:49+00:00
52,Let’s be real most nft won’t even be around in few months. These projects fade fast. If you asked me what I would i… https://t.co/wyB9fBYd6x,2021-12-01 17:27:09+00:00
53,"How to get a hoverboard by @JaduHologram 

- Buy a jetpack on @opensea 
- Buy a @ImmaDegen VOID and you’ll be enter… https://t.co/JHFsFg0APn",2021-12-01 08:09:39+00:00
54,RT @amazonelope: @corbett19 @lmackerman @SHOEz_nft Yeah hack stuff … yeah  I will hack into the platform and put the shoes on my meebit for…,2021-11-26 02:29:35+00:00
55,@corbett19 @lmackerman @SHOEz_nft Yeah hack stuff … yeah  I will hack into the platform and put the shoes on my mee… https://t.co/7pVsVIOylp,2021-11-26 01:01:05+00:00
