,tweets,timestamps
31,"12/
Royal Society of Players: 0.08Ξ (📉 -4.76%)
Gutter Rats: 0.488Ξ (📉 -17.29%)
Swampverse: 0.129Ξ (📉 -21.82%)
Crypt… https://t.co/Gmarq03pn3",2021-12-18 04:55:16+00:00
32,@adidasoriginals great 10k for public mint and yet no one in comments even got the nft and all loss their eth in fe… https://t.co/znHcBY1l6h,2021-12-18 04:52:59+00:00
33,"@punk3178 What did Budweiser cans add? Pepsi mic add? They din even give the beverage ser 

Price is for nft and fu… https://t.co/qlH1JN3D6g",2021-12-18 03:48:48+00:00
34,"🐳 Top Whale BUYS🟢 (Last hour):

Coolman's Universe: 11 (avg: 0.18 Ξ)
PartyBear: 8 (avg: 0.2 Ξ)
DEGENERATE/REGENERAT… https://t.co/ijkpOjmtCG",2021-12-18 03:02:02+00:00
35,"12/
Gutter Rats: 0.488Ξ (📉 -17.29%)
Crypto Cannabis Club: 0.13Ξ (📈 18.18%)
Swampverse: 0.129Ξ (📉 -21.82%)
ThorGuard… https://t.co/1oSV7VPX6n",2021-12-18 02:55:23+00:00
36,RT @pepsi: Yup. We did that. Introducing Pepsi Mic Drop – our genesis #NFT collection. Details in the thread below 🧵 https://t.co/JS9Qu51yGm,2021-12-18 01:08:11+00:00
37,I have mine #416. What do we have to look forward to in the coming months with the NFT  mic drop? So excited. I’ve… https://t.co/dEYVQ9NNXV,2021-12-18 01:00:59+00:00
38,@pepsi hi. Can you tweet some ideas about the Pepsi mic drop #NFT and what owners can expect in the coming years.,2021-12-18 00:59:07+00:00
39,"12/
Swampverse: 0.129Ξ (📉 -21.82%)
Crypto Cannabis Club: 0.13Ξ (📈 18.18%)
ThorGuards: 0.11Ξ (📉 -7.56%)
Pepsi Mic Dr… https://t.co/jPEM1sV79S",2021-12-18 00:55:27+00:00
40,"12/
Roaring Leaders: 0.09Ξ (📉 -9.09%)
Swampverse: 0.129Ξ (📉 -21.82%)
Crypto Cannabis Club: 0.13Ξ (📈 18.18%)
ThorGua… https://t.co/svKGg0UngC",2021-12-17 22:55:18+00:00
41,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 22:23:14+00:00
42,"RT @CCK_ventures: Introducing Pepsi Mic Drop – Pepsi genesis NFT collection.

#NFT #PEPSI  @pepsi @PepsiIndia #blockchain #adoption 

Join…",2021-12-17 21:43:04+00:00
43,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 21:10:36+00:00
44,"12/
Bubblegum Kids: 0.144Ξ (📈 3.6%)
Swampverse: 0.129Ξ (📉 -21.82%)
Roaring Leaders: 0.09Ξ (📉 -9.09%)
Crypto Cannabi… https://t.co/IS5pPHu5xd",2021-12-17 20:55:25+00:00
45,"RT @sahilypatel: Adidas announces partnership with Coinbase

Disney is planning to create its own metaverse 

Nike has purchased land in Ro…",2021-12-17 19:26:12+00:00
46,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 19:21:30+00:00
47,"12/
Bubblegum Kids: 0.144Ξ (📈 3.6%)
Swampverse: 0.129Ξ (📉 -14.0%)
Roaring Leaders: 0.09Ξ (📉 -9.09%)
Crypto Cannabis… https://t.co/JlEBa3tD1o",2021-12-17 18:55:15+00:00
48,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 18:54:17+00:00
49,RT @pepsi: Yup. We did that. Introducing Pepsi Mic Drop – our genesis #NFT collection. Details in the thread below 🧵 https://t.co/JS9Qu51yGm,2021-12-17 18:52:06+00:00
50,"RT @MithunWijethung: #PepsiMicDrop #NFTGiveaway #PepsiHitSaSarap
""Consumers should stay tuned as the 50 remaining NFTs will be held for oth…",2021-12-17 18:12:53+00:00
51,"RT @CCK_ventures: Introducing Pepsi Mic Drop – Pepsi genesis NFT collection.

#NFT #PEPSI  @pepsi @PepsiIndia #blockchain #adoption 

Join…",2021-12-17 18:00:05+00:00
52,"RT @sahilypatel: Adidas announces partnership with Coinbase

Disney is planning to create its own metaverse 

Nike has purchased land in Ro…",2021-12-17 17:22:31+00:00
53,"RT @sahilypatel: Adidas announces partnership with Coinbase

Disney is planning to create its own metaverse 

Nike has purchased land in Ro…",2021-12-17 17:11:16+00:00
54,"12/
Swampverse: 0.129Ξ (📉 -31.75%)
Roaring Leaders: 0.1Ξ (📈 1.01%)
DeadHeads: 0.123Ξ (📉 -8.89%)
Crypto Cannabis Clu… https://t.co/HSHJ15rtsG",2021-12-17 16:55:24+00:00
55,RT @pepsi: Yup. We did that. Introducing Pepsi Mic Drop – our genesis #NFT collection. Details in the thread below 🧵 https://t.co/JS9Qu51yGm,2021-12-17 16:21:29+00:00
56,RT @pepsi: Yup. We did that. Introducing Pepsi Mic Drop – our genesis #NFT collection. Details in the thread below 🧵 https://t.co/JS9Qu51yGm,2021-12-17 15:29:13+00:00
57,"RT @sahilypatel: Adidas announces partnership with Coinbase

Disney is planning to create its own metaverse 

Nike has purchased land in Ro…",2021-12-17 15:03:49+00:00
58,"12/
Swampverse: 0.144Ξ (📉 -23.81%)
Roaring Leaders: 0.1Ξ (📈 1.01%)
DeadHeads: 0.123Ξ (📉 -9.56%)
Crypto Cannabis Clu… https://t.co/8D9Vk916zm",2021-12-17 14:55:18+00:00
59,Pepsi launches first-ever brand NFT with ‘Pepsi Mic Drop’ collection https://t.co/RWj4VaK5s3,2021-12-17 14:51:27+00:00
60,"RT @tradingcoconuts: Today’s the beginning of @Coach NFT drop💎
They partnered with VaynerNFT which was a partner for the Pepsi Mic Drop col…",2021-12-17 14:18:37+00:00
61,"12/
Swampverse: 0.14Ξ (📉 -25.93%)
Bubblegum Kids: 0.14Ξ (📉 -5.41%)
Roaring Leaders: 0.101Ξ (📈 2.02%)
DeadHeads: 0.1… https://t.co/kpHv01z0iB",2021-12-17 12:55:20+00:00
62,"#PepsiMicDrop #NFTGiveaway #PepsiHitSaSarap
""Consumers should stay tuned as the 50 remaining NFTs will be held for… https://t.co/i5wYBoCJXA",2021-12-17 11:56:54+00:00
63,RT @pepsi: Yup. We did that. Introducing Pepsi Mic Drop – our genesis #NFT collection. Details in the thread below 🧵 https://t.co/JS9Qu51yGm,2021-12-17 11:46:15+00:00
64,"Today’s the beginning of @Coach NFT drop💎
They partnered with VaynerNFT which was a partner for the Pepsi Mic Drop… https://t.co/IKsbmFryWO",2021-12-17 11:20:59+00:00
65,"RT @Finxflo: Even one of the world's fizziest drinks is dropping an official NFT collection.

Do you think NFTs are a store of value, cultu…",2021-12-17 10:59:59+00:00
66,"12/
Bubblegum Kids: 0.14Ξ (📈 0.0%)
Metasaurs by Dr DMT: 0.15Ξ (📉 -14.29%)
DeadHeads: 0.123Ξ (📉 -9.56%)
Crypto Canna… https://t.co/lgiWKLm1Xs",2021-12-17 10:55:28+00:00
67,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 10:34:06+00:00
68,“pepsi NFT” - at Pepsi Mic Drop - by PepsiMicDrop https://t.co/bQg8rLqY22 https://t.co/PZFnN0iAQS,2021-12-17 09:58:56+00:00
69,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 09:58:56+00:00
70,“NFT pepsi” - at Pepsi Mic Drop - by Chaindoctor https://t.co/2iqYM5B0T5 https://t.co/PMXX8a0imL,2021-12-17 09:49:44+00:00
71,See my curation for Pepsi Mic Drop #323 in Dataverse: The Pepsi Mic Drop genesis NFT is a generative-style collecti… https://t.co/fcDT2F1c81,2021-12-17 09:11:09+00:00
72,"12/
Metasaurs by Dr DMT: 0.15Ξ (📉 -18.92%)
Bubblegum Kids: 0.14Ξ (📉 -5.41%)
Crypto Cannabis Club: 0.11Ξ (📉 -20.86%)… https://t.co/vZcBGh8Pco",2021-12-17 08:55:21+00:00
73,"@pepsi Can you empower Pepsi Mic Drop NFT: If you have this NFT, you can drink unlimited possibilities forever, which is cool! ! ! !  @pepsi",2021-12-17 08:52:44+00:00
74,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 07:57:35+00:00
75,"Even one of the world's fizziest drinks is dropping an official NFT collection.

Do you think NFTs are a store of v… https://t.co/IjCV8uURFa",2021-12-17 07:30:00+00:00
76,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 07:02:32+00:00
77,"12/
Metasaurs by Dr DMT: 0.15Ξ (📉 -18.92%)
Bubblegum Kids: 0.14Ξ (📉 -3.45%)
Roaring Leaders: 0.101Ξ (📈 2.02%)
Crypt… https://t.co/QHq2vIQAGb",2021-12-17 06:55:24+00:00
78,"RT @NFT_Globall: #NFTG #NFT #Cryptocurrency

@pepsi has joined in on the bandwagon of #NFTs as well.🤩 Which other brands would you like to…",2021-12-17 05:28:07+00:00
79,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 05:18:08+00:00
80,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 05:09:44+00:00
81,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 04:47:54+00:00
82,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 04:30:39+00:00
83,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 04:20:57+00:00
84,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 04:20:44+00:00
85,RT @GiancarloChaux: Pepsi Mic Drop getting higher sales than Thingdom just about sums up the current NFT cycle https://t.co/FBJJ1B4iyr,2021-12-17 04:11:45+00:00
86,"What I have been doing recently:
1. Miss Clone X by @RTFKTstudios
2. Didn't get @Crypto_Bull_NFT raffle
3. Didn't g… https://t.co/mdi4LpV6qt",2021-12-17 03:49:01+00:00
87,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 02:58:16+00:00
88,"12/
Capsule House: 0.209Ξ (📉 nan%)
Roaring Leaders: 0.1Ξ (📈 1.01%)
Crypto Cannabis Club: 0.11Ξ (📉 -20.86%)
Ape Gang… https://t.co/S1kiTalf80",2021-12-17 02:55:20+00:00
89,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 02:38:38+00:00
90,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 02:36:37+00:00
91,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 02:35:48+00:00
92,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 02:34:35+00:00
93,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 02:08:16+00:00
94,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 01:58:09+00:00
95,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 01:23:20+00:00
96,"12/
Capsule House: 0.29Ξ (📉 nan%)
Crypto Cannabis Club: 0.11Ξ (📉 -20.86%)
Ape Gang: 0.375Ξ (📈 0.0%)
Gutter Pigeons:… https://t.co/QSyGEhsOyE",2021-12-17 00:55:23+00:00
97,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-17 00:18:19+00:00
98,"RT @metaversopia: Each NFT was free of charge with collectors only having to pay gas prices 🥤

https://t.co/2fsUt3aTeo
@pepsi #NFTs #NFTCom…",2021-12-17 00:05:11+00:00
99,"RT @OsinNFT: One person who retweets and follows me will win this Pepsi Mic Drop NFT worth .1995 $ETH

#NFTGiveaway #Ethereum https://t.co/…",2021-12-16 23:34:15+00:00
