,tweets,timestamps
32,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFT sales 13h-14h

29.80 eth  CloneX #14505
17.50 e… https://t.co/72i44WWOKd",2021-12-14 14:09:27+00:00
33,"🐳 Top Whale BUYS🟢 (Last hour):

CLONE X: 7 (avg: 6.89 Ξ)
Chromie Squiggle by Snowfro: 1 (avg: 4.5 Ξ)
Little Lemon F… https://t.co/2qg9TYJ6p4",2021-12-14 12:02:02+00:00
34,"...
  26.655 eth  Slotie NFT
  26.220 eth  The Sandbox
  25.698 eth  My Pet Hooligan
  21.038 eth  NeoTokyo Outer I… https://t.co/ljITRVxRsL",2021-12-14 03:12:05+00:00
35,"I can see why those not in the #NFT space (and some in it, like me) are like... can someone explain to me in terms… https://t.co/BkwVqNDf2X",2021-12-13 21:14:55+00:00
36,"RT @theEthereans: Quick reminder to purchase an Etherean as a 🎟 ticket to participate in the raffle we will do very soon. 

🎁 Prize: 1/6 of…",2021-12-12 21:30:13+00:00
37,"RT @NFTevening: Art Blocks Chromie Squiggle #8297 sold for 9.7 ETH ($39,251.63)

#NFTArt #NFTcollectors #NFTcollectibles #NFT https://t.co/…",2021-12-12 15:32:16+00:00
38,"Art Blocks Chromie Squiggle #8297 sold for 9.7 ETH ($39,251.63)

#NFTArt #NFTcollectors #NFTcollectibles #NFT https://t.co/iw7kDBZIok",2021-12-12 15:30:00+00:00
39,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFT sales 01h-02h

16.00 eth  Disintegration
11.90… https://t.co/8vDHvMPvkp",2021-12-12 02:09:51+00:00
40,"🚨 24  hours: Top NFT Sales 🦧

#cryptopunks : #7677
$1.04M : 250 ETH

#Decentraland : Hotel Booking
$897.5K : 250K M… https://t.co/IOmNk3P6Ob",2021-12-11 20:00:10+00:00
41,"RT @crypto_pays: Chromie Squiggle #4100 by @artblocks_io sold for $492,720.

Bought: 7.11 WETH @ $1,778
Sold: 120 WETH @ $4,106
HODL: 9 mon…",2021-12-11 02:26:10+00:00
42,"RT @crypto_pays: Chromie Squiggle #4100 by @artblocks_io sold for $492,720.

Bought: 7.11 WETH @ $1,778
Sold: 120 WETH @ $4,106
HODL: 9 mon…",2021-12-10 22:05:13+00:00
43,"Chromie Squiggle #4100 by @artblocks_io sold for $492,720.

Bought: 7.11 WETH @ $1,778
Sold: 120 WETH @ $4,106
HODL… https://t.co/fV3X35airO",2021-12-10 20:24:16+00:00
44,"Today's # 9 best seller- Chromie Squiggle #4100 💰💰 479781.6$

#cryptoart #nfts #nft #nftart #nftartist… https://t.co/Xi0dhI4HFs",2021-12-10 19:12:22+00:00
45,Sold! Chromie Squiggle #4100 was purchased for Ξ120.0 ($482k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum  https://t.co/DWVmte2jnl,2021-12-10 18:28:29+00:00
46,"Chromie Squiggle #4100 sells for $479,860.80 #NFT https://t.co/RwHbQQ2GkT",2021-12-10 18:24:01+00:00
47,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFTCollection volume traded 17h-18h

 176.233 eth… https://t.co/RvSy5n4xMW",2021-12-10 18:11:44+00:00
48,"collab @cybotz_nft
#NftsRankingBot #ETH #Opensea #NFTs

Top 10 #NFT sales 17h-18h

120.00 eth  Chromie Squiggle #41… https://t.co/MoQKOfKtsQ",2021-12-10 18:09:38+00:00
49,"🚨 ""Chromie Squiggle…"" was sold for 120 ETH ($482,191).

2x the average price of ""Chromie Squiggle by Snowfro"" today… https://t.co/HueoCBabxi",2021-12-10 17:27:23+00:00
50,"RT @theEthereans: Quick reminder to purchase an Etherean as a 🎟 ticket to participate in the raffle we will do very soon. 

🎁 Prize: 1/6 of…",2021-12-10 04:04:03+00:00
51,"RT @theEthereans: Quick reminder to purchase an Etherean as a 🎟 ticket to participate in the raffle we will do very soon. 

🎁 Prize: 1/6 of…",2021-12-10 03:39:12+00:00
52,"RT @theEthereans: Quick reminder to purchase an Etherean as a 🎟 ticket to participate in the raffle we will do very soon. 

🎁 Prize: 1/6 of…",2021-12-10 03:36:16+00:00
53,"RT @theEthereans: Quick reminder to purchase an Etherean as a 🎟 ticket to participate in the raffle we will do very soon. 

🎁 Prize: 1/6 of…",2021-12-10 03:23:26+00:00
54,"Quick reminder to purchase an Etherean as a 🎟 ticket to participate in the raffle we will do very soon. 

🎁 Prize:… https://t.co/F7iz8lkme3",2021-12-10 03:12:11+00:00
55,"RT @DjangoCreates: People who don't understand #NFT art typically don't understand traditional art either.

Why is a Rothko worth $87m?

Wh…",2021-12-09 12:46:18+00:00
56,"People who don't understand #NFT art typically don't understand traditional art either.

Why is a Rothko worth $87m… https://t.co/SZvC7sBfp7",2021-12-09 12:45:02+00:00
