,tweets,timestamps
38,"RT @CryptoJamieNFT: 🚨 EVOLVED APES HOLDERS 🚨 

YOU NEED TO WATCH THIS 

https://t.co/h7Wg6R45wc

@BlockchainBoyy @daz3d @maketafi @MikeCryp…",2021-12-10 06:15:41+00:00
39,@irl_nft @HendrySeth @RealSupDucks @MichaelCaleb5 @bry_rc99 @samuelgeovanos you should frame your evolved apes lol,2021-12-10 05:30:28+00:00
40,Get this sick evolved ape by reknown Hollywood artist John Park by holding 1 of 3333 OG Apes at @angryapearmy. His… https://t.co/UbbNs0uFLk,2021-12-09 23:42:57+00:00
41,"RT @CryptoJamieNFT: 🚨 EVOLVED APES HOLDERS 🚨 

YOU NEED TO WATCH THIS 

https://t.co/h7Wg6R45wc

@BlockchainBoyy @daz3d @maketafi @MikeCryp…",2021-12-09 22:22:54+00:00
42,@drgonzo123 It'll be a different iteration of the Evolved Apes nft scam every few hours,2021-12-09 22:21:04+00:00
43,"RT @CryptoJamieNFT: 🚨 EVOLVED APES HOLDERS 🚨 

YOU NEED TO WATCH THIS 

https://t.co/h7Wg6R45wc

@BlockchainBoyy @daz3d @maketafi @MikeCryp…",2021-12-09 21:52:33+00:00
44,RT @Cryptopublican: Great #AMA with the @FightbackApes and @daz3d teams! If you were rugged with #EvolvedApes here is your chance to fight…,2021-12-09 21:45:42+00:00
45,"RT @CryptoJamieNFT: 🚨 EVOLVED APES HOLDERS 🚨 

YOU NEED TO WATCH THIS 

https://t.co/h7Wg6R45wc

@BlockchainBoyy @daz3d @maketafi @MikeCryp…",2021-12-09 21:45:05+00:00
46,"RT @CryptoJamieNFT: 🚨 EVOLVED APES HOLDERS 🚨 

YOU NEED TO WATCH THIS 

https://t.co/h7Wg6R45wc

@BlockchainBoyy @daz3d @maketafi @MikeCryp…",2021-12-09 21:34:07+00:00
47,"🚨 EVOLVED APES HOLDERS 🚨 

YOU NEED TO WATCH THIS 

https://t.co/h7Wg6R45wc

@BlockchainBoyy @daz3d @maketafi… https://t.co/TgV9k3IJBr",2021-12-09 21:33:48+00:00
48,RT @Cryptopublican: Great #AMA with the @FightbackApes and @daz3d teams! If you were rugged with #EvolvedApes here is your chance to fight…,2021-12-09 21:22:54+00:00
49,Great #AMA with the @FightbackApes and @daz3d teams! If you were rugged with #EvolvedApes here is your chance to fi… https://t.co/3WiCVi48C7,2021-12-09 21:06:31+00:00
50,Anybody remember these evolved apes rug pull! We are back and stronger than ever with @FightbackApes 🔥🔥🔥 #hype #nft… https://t.co/RTVrzxLz9W,2021-12-09 20:50:00+00:00
51,@FightbackApes making a come back! Used to be rugged project Evolved Apes.🔥🔥🔥🔥 AMA sounding very promising 1:1 free… https://t.co/8tIEgJZLsP,2021-12-09 20:23:46+00:00
52,@glengrec @cryptonuggies @_alexwrld_ @ARizzo44 @metafansnft Absolute suckers. Every last one of you. https://t.co/MDfPLE1564,2021-12-09 16:25:18+00:00
53,@NFT Keep thinking. we evolved from apes.,2021-12-09 11:51:48+00:00
54,@garyvee Agree 💯 I was in the Evolved Apes discord which was awful. Tons of scammers then after buying a few NFT’s… https://t.co/BGK0rdrRr2,2021-12-08 02:06:11+00:00
55,Anyone have any insight on the “Evolved Apes” NFT Community? #NFT #APES #EVLOVEDAPES #NFTCollector,2021-12-08 01:09:52+00:00
56,"@minorgravitas Einer der Scams zum Beispiel:

https://t.co/iJbbsbxn54",2021-12-07 16:12:38+00:00
57,"RT @UpperApes: Humanity is messing with an evolved species of apes from the future.
The Upper Apes.🐒👑

Minting 1.2022💎
Get whitelisted now…",2021-12-06 11:14:20+00:00
58,RT @MyxoMusic: @roughsparks @opensea @CryptoMories They checkmarked Evolved Apes within days and it turned out to be a total rug pull two d…,2021-12-06 10:00:16+00:00
59,"RT @UpperApes: Humanity is messing with an evolved species of apes from the future.
The Upper Apes.🐒👑

Minting 1.2022💎
Get whitelisted now…",2021-12-06 07:18:21+00:00
60,@3FBA2D @BoredApeYC i need a win in NFT.. got rug pulled 2x this year (including the infamous evolved apes).,2021-12-06 01:06:15+00:00
