,tweets,timestamps
34,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-12 20:55:41+00:00
35,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-11 14:28:45+00:00
36,"$SOL 🚀🌕

#Solana #SOL #crypto #cryptocurrency #blockchain #DeFi #NFT #BTC #Bitcoin #ETH #Ethereum #BNB #Binance… https://t.co/iFW1LIAhyZ",2021-12-11 12:09:05+00:00
37,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-11 11:25:19+00:00
38,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-11 11:07:40+00:00
39,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-11 08:07:49+00:00
40,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-11 07:55:02+00:00
41,"RT @TheSamuraiDoge: 🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Check o…",2021-12-11 07:32:20+00:00
42,"🚨 FUTURE OF THE SAMURAI DOGE🚨
We're already 50% MINTED ‼️ Join our army as we head to battle for glory &amp; power✨
Che… https://t.co/TzxeFfc4LA",2021-12-11 07:00:00+00:00
43,"@Doge_Heros 
@JGNDeFi 
@BTmiraclesNFT 

#BMWar #Metaverse #Battle_of_Multiworld #BSC #GameFi #NFT #Crypto https://t.co/PxplMc0ltN",2021-12-10 13:24:49+00:00
44,"🕵️ Battle of MultiWorld Airdrop R2
🔘 For all participants

⭕️ Join here : https://t.co/jVBcfytpGl

🏆 Up to 150 BMW… https://t.co/h6nbUBf773",2021-12-10 04:50:35+00:00
45,"🕵️ Battle of MultiWorld Airdrop R2
🔘 For all participants

⭕️ Join here : https://t.co/Z30HRF1P8B

🏆 Up to 150 BMW… https://t.co/9arcL5kAgz",2021-12-10 04:50:22+00:00
46,RT @LadyApple277: @BinanceChain Ofc one of the hottest #GAMEFI #Metaverse games now in demand this challenging game has everyone curious &amp;…,2021-12-08 05:11:17+00:00
47,"RT @fight_doge: Recently, 27-year old Sam Peurifoy, Director of Finance at crypto trading firm Floating Point Group, talked about his curre…",2021-12-07 22:03:26+00:00
48,"@Bojangles215 @NetzTrades @metabitcrypto @PancakeSwap #GAIA Everworld 💂‍♂️
Collect,Breed,Battle,Sell your #GAIA leg… https://t.co/UoQXpqSD54",2021-12-07 16:36:47+00:00
49,"RT @FlokiArtist: Who's ready for #VALHALLA in the @RealFlokiInu Metaverse? #FLOKI IS ABOUT TO RAGE IN BATTLE!

#flokiartist #cryptoart #flo…",2021-12-07 15:26:17+00:00
50,RT @LadyApple277: @BinanceChain Ofc one of the hottest #GAMEFI #Metaverse games now in demand this challenging game has everyone curious &amp;…,2021-12-07 02:16:15+00:00
51,"RT @crypto_thai: We got an AMA with Super Mega Hyper Doge this Monday at 5:00 PM CET 

NFT battle with P2E.
Join the epic battle between su…",2021-12-06 23:58:31+00:00
52,"RT @SMHDoge: PRESALE SOLD OUT IN 15 MINS!

Don’t miss our #UNISWAP LAUNCH today @ 10PM +UTC
💬 https://t.co/UpJSEAt77v

✅ 200K Starting MC
✅…",2021-12-06 23:05:48+00:00
53,"RT @SMHDoge: We’re LIVE! Go and check us out in #UNISWAP!
👉https://t.co/3pvMVg1xTp 👈

✅ 200K Starting MC
✅ Fully Doxxed
✅ NFT Battle with P…",2021-12-06 23:05:29+00:00
54,"RT @SMHDoge: $SMHDoge - up 75% in 24 hours and climbing 📈

Only $870k market cap🚀

Join Super Mega Hyper Doge in his Epic Battle with Von M…",2021-12-06 23:04:54+00:00
55,RT @LadyApple277: @BinanceChain Ofc one of the hottest #GAMEFI #Metaverse games now in demand this challenging game has everyone curious &amp;…,2021-12-06 22:24:48+00:00
56,RT @LadyApple277: @BinanceChain Ofc one of the hottest #GAMEFI #Metaverse games now in demand this challenging game has everyone curious &amp;…,2021-12-06 19:18:12+00:00
57,"RT @FlokiArtist: Who's ready for #VALHALLA in the @RealFlokiInu Metaverse? #FLOKI IS ABOUT TO RAGE IN BATTLE!

#flokiartist #cryptoart #flo…",2021-12-06 16:17:50+00:00
58,"@doge_dash #GAIA Everworld 💂‍♂️
Collect,Breed,Battle,Sell your #GAIA legionnaries
1st playtoearn platforms
Tokenise… https://t.co/C7uV4S2sL4",2021-12-06 15:34:45+00:00
59,"@doge_dash #GAIA Everworld 💂‍♂️
Collect,Breed,Battle,Sell your #GAIA legionnaries
1st playtoearn platforms
Tokenise… https://t.co/chco0oSEQ6",2021-12-06 15:04:10+00:00
60,RT @LadyApple277: @BinanceChain Ofc one of the hottest #GAMEFI #Metaverse games now in demand this challenging game has everyone curious &amp;…,2021-12-06 14:57:08+00:00
61,"RT @crypto_thai: We got an AMA with Super Mega Hyper Doge this Monday at 5:00 PM CET 

NFT battle with P2E.
Join the epic battle between su…",2021-12-06 14:47:50+00:00
62,@BinanceChain Ofc one of the hottest #GAMEFI #Metaverse games now in demand this challenging game has everyone curi… https://t.co/flnr2aq3NR,2021-12-06 14:43:19+00:00
63,"@doge_dash #GAIA Everworld 💂‍♂️
Collect,Breed,Battle,Sell your #GAIA legionnaries
1st playtoearn platforms
Tokenise… https://t.co/nkGD5nssLT",2021-12-06 14:39:33+00:00
64,"@1goonrich @messiah_DOGE 🏦 META CHANGER | BSC🏦

🥞 Launches on Pancakeswap: Monday, Dec 6th @14:30 UTC

🔸Revolution… https://t.co/iwrmURZvhQ",2021-12-06 14:14:38+00:00
65,"RT @crypto_thai: We got an AMA with Super Mega Hyper Doge this Monday at 5:00 PM CET 

NFT battle with P2E.
Join the epic battle between su…",2021-12-06 08:19:38+00:00
66,"RT @crypto_thai: We got an AMA with Super Mega Hyper Doge this Monday at 5:00 PM CET 

NFT battle with P2E.
Join the epic battle between su…",2021-12-06 08:15:52+00:00
67,"We got an AMA with Super Mega Hyper Doge this Monday at 5:00 PM CET 

NFT battle with P2E.
Join the epic battle bet… https://t.co/eJ7dwC2PKv",2021-12-06 08:14:00+00:00
68,"@doge_albania #GAIA Everworld 
Collect,Breed,Battle,Sell your #GAIA legionnaries
Tokenised rewards in every #GAME m… https://t.co/WEBdiH0ajX",2021-12-06 03:45:32+00:00
69,"RT @LadyApple277: @DogemonGoApp Hottest #GameFi #Metaverse game Earning while playing + exciting battle game + #LandlordNFT 
#DogemonGo $DO…",2021-12-05 16:11:31+00:00
70,"RT @LadyApple277: @Crypto__Diva Hottest #GameFi #Metaverse  Earning while playing + exciting battle game + #LandlordNFT 
#DogemonGo $DOGO #…",2021-12-05 15:24:21+00:00
71,"RT @LadyApple277: @DogemonGoApp Hottest #GameFi #Metaverse game Earning while playing + exciting battle game + #LandlordNFT 
#DogemonGo $DO…",2021-12-05 15:20:32+00:00
72,"@Doge_France #GAIA Everworld 💂‍♂️
Collect,Breed,Battle,Sell your #GAIA legionnaries
Explore and rent your propertie… https://t.co/cCAblnTJ4N",2021-12-05 15:00:25+00:00
73,@DogemonGoApp Hottest #GameFi #Metaverse game Earning while playing + exciting battle game + #LandlordNFT… https://t.co/46y7vF7zRq,2021-12-05 14:05:49+00:00
74,"@doge_dash GAIA Everworld 💂‍♂️
Collect,Breed,Battle,Sell your GAIA legionnaries
Tokenised rewards in every GAME mod… https://t.co/aBfWinh5eh",2021-12-05 12:36:43+00:00
