,tweets,timestamps
30,"RT @Tikiknight1: 🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑

STOP BUYING APEPUNKS CLUB ON POLYGON. THEY RUGGED!!

https://t.co/Ez6U5YbvpO

#NFTs #NFTarti…",2021-12-19 12:22:22+00:00
31,"🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑🛑

STOP BUYING APEPUNKS CLUB ON POLYGON. THEY RUGGED!!

https://t.co/Ez6U5YbvpO

#NFTs… https://t.co/G69jPR61Gv",2021-12-19 12:19:08+00:00
32,@NFT_NEWS_USA @ApePunks_Club It´s sad i mean for that little money pulling such a move. He could have made much mor… https://t.co/MBljBAPmj2,2021-12-19 11:03:08+00:00
33,"RT @NFT_NEWS_USA: This was Day 1 for @nft_news_usa !!

Top events of the day
1. Adidas sells $24 mil, 30K identical NFTs
2. Uniswap v3 is c…",2021-12-19 09:31:37+00:00
34,"RT @NFT_NEWS_USA: This was Day 1 for @nft_news_usa !!

Top events of the day
1. Adidas sells $24 mil, 30K identical NFTs
2. Uniswap v3 is c…",2021-12-19 08:49:35+00:00
35,@NFT_NEWS_USA @ApePunks_Club Wow,2021-12-19 07:53:05+00:00
36,"If you pull a rug, you are the scum of the Earth. *cough cough ApePunks Club cough*

#NFT #PolygonNFTs #ETH… https://t.co/0LAAc8wfag",2021-12-19 06:52:23+00:00
37,"RT @NFT_NEWS_USA: This was Day 1 for @nft_news_usa !!

Top events of the day
1. Adidas sells $24 mil, 30K identical NFTs
2. Uniswap v3 is c…",2021-12-19 06:26:22+00:00
38,"This was Day 1 for @nft_news_usa !!

Top events of the day
1. Adidas sells $24 mil, 30K identical NFTs
2. Uniswap v… https://t.co/aEBwtcoTw4",2021-12-19 05:54:49+00:00
39,@NFT_NEWS_USA @ApePunks_Club He rugged for $500 in Matic a 2.5% of 11E transaction fees?,2021-12-19 05:53:22+00:00
40,"@Stockoptions97 @ApePunks_Club jeez, sorry to hear😰waving you over to a few great projects on polygon - @G4N9NFT an… https://t.co/DrHB9QQvqn",2021-12-19 00:54:27+00:00
41,@Stockoptions97 @vndrewgomez @nft__eth @ApePunks_Club Yeah so stupid honestly like what's even the point to make co… https://t.co/DgR6BTziRt,2021-12-19 00:36:58+00:00
42,@vndrewgomez @Stockoptions97 @nft__eth @ApePunks_Club So stupid It had so much potential I mean the community was r… https://t.co/xTGonNiV1p,2021-12-19 00:35:50+00:00
43,"@Syaflanz @Stockoptions97 @ApePunks_Club Just joined the NFT game and I'm almost saying to myself ""Damn all those p… https://t.co/d4HYw4s0rg",2021-12-19 00:09:26+00:00
44,@Stockoptions97 @nft__eth @ApePunks_Club @pixogame No way.....I was just on the discord this morning. Engaging with… https://t.co/qU0iesZjZK,2021-12-18 23:54:00+00:00
45,@Stockoptions97 @ApePunks_Club Genuinely feel bad for everyone buying this. Cant believe all the whales are selling… https://t.co/wfKWLQIWAj,2021-12-18 23:46:28+00:00
46,"RT @Stockoptions97: (1) The amount of rugpulls and scams going on in the #nft space is crazy. 

The latest is Apepunks Club , was booming o…",2021-12-18 23:27:50+00:00
47,"RT @SalesBotNFT: Top NFT Sales (continued)
6. Pix Nft Tapes 🔗: 65
7. StrangePunks 🔗: 60
8. The HedgeCoin Collection 🔗 (@nironft): 59
9. Ape…",2021-12-18 23:02:33+00:00
48,"Top NFT Sales (continued)
6. Pix Nft Tapes 🔗: 65
7. StrangePunks 🔗: 60
8. The HedgeCoin Collection 🔗 (@nironft): 59… https://t.co/nI3rSJzyPb",2021-12-18 23:00:38+00:00
49,"PSA: ApePunks Club is rugged. 
Owner left, socials are gone. https://t.co/rclEQA6oR7

@ApePunks_Club… https://t.co/sQFQlX3bIk",2021-12-18 22:12:40+00:00
50,"(1) The amount of rugpulls and scams going on in the #nft space is crazy. 

The latest is Apepunks Club , was boomi… https://t.co/g6L8o6Pq8L",2021-12-18 21:06:13+00:00
51,"Top 10 NFT Sales (Past Hour)
1. DEGENERATE/REGENERATE ⧫ (@obeygiant): 257
2. Little Lemon Friends ⧫ (… https://t.co/omUq7BnZQu",2021-12-18 21:01:12+00:00
52,"@vndrewgomez @nft__eth @ApePunks_Club @pixogame Apparently we got rugpulled 
Sad cause it had so much potential",2021-12-18 21:00:38+00:00
53,RT @vndrewgomez: @nft__eth @ApePunks_Club @pixogame What happen to @ApePunks_Club ? They disconnected their discord send site along with th…,2021-12-18 21:00:18+00:00
54,@nft__eth @ApePunks_Club @pixogame What happen to @ApePunks_Club ? They disconnected their discord send site along with their Twitter. Wtf?,2021-12-18 20:49:45+00:00
55,"Top 10 NFT Sales (Past Hour)
1. DEGENERATE/REGENERATE ⧫ (@obeygiant): 296
2. Little Lemon Friends ⧫ (… https://t.co/SaeYvwjRPz",2021-12-18 20:01:31+00:00
56,"Top NFT Sales (continued)
5. LinePunks #1-#1024 🔗: 103
6. Exclusive Ape Club 🔗: 77
7. Adocat 🔗: 65
8. Skulleternal… https://t.co/LIwLnotjHt",2021-12-18 19:01:31+00:00
