,tweets,timestamps
0,Trippy Clone is the same scammer who launched The Vertex NFT last week. Be careful. #rugpull #nft https://t.co/gWKDK7fFCT,2021-12-20 05:42:52+00:00
1,@R0binGokhshtein @CASEYKCMOETH #NFT and I minted Trippy Clone,2021-12-19 16:29:41+00:00
2,3D NFT Trippy Clone Collection... Is out of this world!! https://t.co/6o2XHdT4YV,2021-12-19 16:01:05+00:00
