,tweets,timestamps
34,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 18:23:26+00:00
35,"RT @cooItimes: in anticipation of Cool Pets dropping in January, here’s my interview with Cool Cats Artist @cloncast. we spoke about: 

-hi…",2021-12-18 18:20:16+00:00
36,"RT @cooItimes: in anticipation of Cool Pets dropping in January, here’s my interview with Cool Cats Artist @cloncast. we spoke about: 

-hi…",2021-12-18 18:20:05+00:00
37,"RT @cooItimes: in anticipation of Cool Pets dropping in January, here’s my interview with Cool Cats Artist @cloncast. we spoke about: 

-hi…",2021-12-18 18:18:08+00:00
38,"RT @cooItimes: in anticipation of Cool Pets dropping in January, here’s my interview with Cool Cats Artist @cloncast. we spoke about: 

-hi…",2021-12-18 18:16:59+00:00
39,"RT @cooItimes: in anticipation of Cool Pets dropping in January, here’s my interview with Cool Cats Artist @cloncast. we spoke about: 

-hi…",2021-12-18 18:16:43+00:00
40,"in anticipation of Cool Pets dropping in January, here’s my interview with Cool Cats Artist @cloncast. we spoke abo… https://t.co/mFSzQkyjq3",2021-12-18 18:16:29+00:00
41,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 18:15:16+00:00
42,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 18:07:53+00:00
43,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yacht Club: 48.99 Ξ
Cool Cats: 6.8 Ξ
Robotos: 0.45 Ξ
Doo… https://t.co/0Vles0qDF2",2021-12-18 18:03:07+00:00
44,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 18:02:10+00:00
45,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:51:41+00:00
46,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:37:51+00:00
47,"@TAGVenturesVN @SolChicksNFT NFT and GameFi are growing very fast, does @SolChicksNFT have some barriers to entry i… https://t.co/KsqYmsOzbn",2021-12-18 17:29:20+00:00
48,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:26:35+00:00
49,"@TAGVenturesVN @SolChicksNFT NFT and GameFi are growing very fast, does #SolChicks have some barriers to entry into… https://t.co/02AnwbA6z0",2021-12-18 17:24:01+00:00
50,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:21:04+00:00
51,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:14:10+00:00
52,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 17:07:42+00:00
53,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:06:48+00:00
54,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:06:05+00:00
55,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 17:01:33+00:00
56,"Daily floor price update

Cryptopunks: 61.0Ξ (📈 0.08%)
Bored Ape YC: 49.69Ξ (📉 -0.62%)
VeeFriends: 8.892Ξ (📉 -1.09%… https://t.co/ViOEViQkZF",2021-12-18 16:55:23+00:00
57,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 16:53:46+00:00
58,"RT @PuffYatty: my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gutter cats…",2021-12-18 16:50:19+00:00
59,"@TAGVenturesVN @SolChicksNFT NFT and GameFi are growing very fast, does #SolChicks have some barriers to entry into… https://t.co/sjMkIVce53",2021-12-18 16:44:20+00:00
60,"my REVISED 2022 ATH NFT predictions...

120 ETH floor:
- BAYC

100 ETH Floor
- punks
- clone X

40 ETH floor:
- gut… https://t.co/9BLPc80MLq",2021-12-18 16:44:00+00:00
61,"RT @NFTSaket: @NFTMechaEN Hello buddy nice pfp you have there what do you think about @MarsCatsVoyage amazing community, great art, many ba…",2021-12-18 15:57:05+00:00
62,"RT @evo_cats: Presale announcement
— Supply: 333
— Price: 0.45 SOL
— Date: 28th December 20:00 UTC
— FCFS
To be able to join Evo Cats Presa…",2021-12-18 15:42:13+00:00
63,"Presale announcement
— Supply: 333
— Price: 0.45 SOL
— Date: 28th December 20:00 UTC
— FCFS
To be able to join Evo… https://t.co/x21VsMpDYl",2021-12-18 15:10:18+00:00
64,"Daily floor price update

Cryptopunks: 61.0Ξ (📈 0.08%)
Bored Ape YC: 49.69Ξ (📉 -0.62%)
VeeFriends: 8.5Ξ (📉 -5.45%)… https://t.co/74gdYN8RnZ",2021-12-18 14:55:25+00:00
65,"Full video talking Cool Cats history! 

#nftcommunity #nft #nftartist https://t.co/zp9uMYLBge",2021-12-18 14:51:31+00:00
66,"10 colecciones de arte digital en NFT más importantes según el criterio de Bitwise.
 1. CryptoPunks 
2. Bored Ape Y… https://t.co/vkQEAtY3jH",2021-12-18 14:51:07+00:00
67,"RT @NFTSaket: @NFTMechaEN Hello buddy nice pfp you have there what do you think about @MarsCatsVoyage amazing community, great art, many ba…",2021-12-18 14:40:14+00:00
68,"@NFTMechaEN Hello buddy nice pfp you have there what do you think about @MarsCatsVoyage amazing community, great ar… https://t.co/03OnP5mbXF",2021-12-18 14:40:02+00:00
69,RT @turbokirk: @NFt_War @ApeKidsClub @DApeWives @Cool_Dogs_ I agree all three of those projects are awesome. I just found a really awesome…,2021-12-18 14:39:18+00:00
70,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 14:18:24+00:00
71,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 14:16:51+00:00
72,@winnynft Not sure if legit but https://t.co/htcHCpRDGe,2021-12-18 14:06:26+00:00
73,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 13:44:08+00:00
74,"RT @beaniemaxi: Beanie’s 2021 Top 10 NFT Collectibles List for the Highest Chance of Commercial Success

1) CryptoPunks
2) Bored Ape Yacht…",2021-12-18 13:37:22+00:00
75,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 13:33:37+00:00
76,@SuperNfty @coolcatsnft @XCOPYART @ColeThereum @SkullxNFT @gmoneyNFT @MechNuggets @RareBunniClub @DeezeFi… https://t.co/F1NhjgNHS5,2021-12-18 13:23:30+00:00
77,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 13:12:11+00:00
78,"Daily floor price update

Cryptopunks: 61.0Ξ (📈 0.08%)
Bored Ape YC: 49.69Ξ (📉 -0.62%)
VeeFriends: 8.5Ξ (📉 -5.45%)… https://t.co/yGinZfkS0K",2021-12-18 12:55:28+00:00
79,@coodles_nft I got with og :) cool cats how can I get wl I don't wanna miss,2021-12-18 12:51:33+00:00
80,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 12:37:44+00:00
81,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 12:37:21+00:00
82,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 12:36:41+00:00
83,"RT @manabubannai: NFT系の「投資ファンド」も増えてきましたね😌
こういったファンドのポートフォリオを見ると、優良なNFTを判断する基準になると思います。定番は「CryptoPunks、BAYC、Autoglyph、Fidenza」あたりですかね。あとは「Co…",2021-12-18 12:20:47+00:00
84,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yacht Club: 48.99 Ξ
Cool Cats: 6.8 Ξ
Robotos: 0.48 Ξ
Doo… https://t.co/mAtKDkqQ2l",2021-12-18 12:03:01+00:00
85,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 11:57:22+00:00
86,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 11:11:41+00:00
87,"RT @manabubannai: NFT系の「投資ファンド」も増えてきましたね😌
こういったファンドのポートフォリオを見ると、優良なNFTを判断する基準になると思います。定番は「CryptoPunks、BAYC、Autoglyph、Fidenza」あたりですかね。あとは「Co…",2021-12-18 10:58:17+00:00
88,"Daily floor price update

Cryptopunks: 61.0Ξ (📈 0.08%)
Bored Ape YC: 49.69Ξ (📉 -0.62%)
VeeFriends: 8.5Ξ (📉 -5.45%)… https://t.co/cwcpKpOCfs",2021-12-18 10:55:15+00:00
89,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 10:28:57+00:00
90,"@Safelaunch1 @XMANNAOfficial NFT and GameFi are growing very fast, does @XMANNAOfficial have some barriers to entry… https://t.co/IKkDTZRjVZ",2021-12-18 10:28:53+00:00
91,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 10:23:30+00:00
92,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 10:20:21+00:00
93,"RT @9alif_art: 🔥🔥🔥BUY 1 ▶️GET 1 🔥🔥🔥

❌expire 25 December
😸Cool Cats Punks NFT 

✅ #001-#050

🟣on the @opensea polygon @0xPolygon 
0.003 $ET…",2021-12-18 10:12:20+00:00
94,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 10:10:25+00:00
95,"RT @beaniemaxi: Beanie’s 2021 Top 10 NFT Collectibles List for the Highest Chance of Commercial Success

1) CryptoPunks
2) Bored Ape Yacht…",2021-12-18 10:02:35+00:00
96,"BUY 1 GET 1 
😸Cool Cats Punks NFT 
✅ #001-#050
🟣on the @opensea polygon @0xPolygon 0.003 $ETH
Bought , DM… https://t.co/BV5FAAsnDf",2021-12-18 09:45:45+00:00
97,"RT @alexhughsam: Some @coolcatsnft alpha:
""The goal is to create the Pokemon of the nft world. The difference is that you actually own the…",2021-12-18 09:40:11+00:00
98,"RT @manabubannai: NFT系の「投資ファンド」も増えてきましたね😌
こういったファンドのポートフォリオを見ると、優良なNFTを判断する基準になると思います。定番は「CryptoPunks、BAYC、Autoglyph、Fidenza」あたりですかね。あとは「Co…",2021-12-18 09:27:09+00:00
99,"RT @9alif_art: 💖BUY 1💖---🔥 GET 1 🔥
😸Cool Cats Punks NFT 
✅ #01-50
🎅expired date : 25 December 

📌https://t.co/q32f3LjOIn

#NFTs #NFT #nftco…",2021-12-18 09:23:12+00:00
