,tweets,timestamps
30,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 17:35:07+00:00
31,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 17:30:58+00:00
32,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 16:33:39+00:00
33,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 15:50:50+00:00
34,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 15:49:17+00:00
35,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 15:46:25+00:00
36,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 15:18:49+00:00
37,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 15:18:31+00:00
38,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 15:16:51+00:00
39,RT @Ed_Balloon: Hey y’all! Today on BIPOC LGBTQIA we have @sh3k1n4h with alph on what NFT artist should think about with major companies co…,2021-12-15 14:54:25+00:00
40,"RT @TheTechRabbi: When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/…",2021-12-15 14:41:15+00:00
41,"When you can't choose your favorite and you yourself are an #NFT 

#LazyLions 🤝 #MAYC 🤝 #DOODLES 🤝 #Robotos https://t.co/EqaBCxYdUL",2021-12-15 14:41:06+00:00
42,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yatch Club: 51.9 Ξ
Cool Cats: 6.73 Ξ
Robotos: 0.48 Ξ
Doo… https://t.co/QFqK0Op267",2021-12-15 12:03:04+00:00
43,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yatch Club: 52.69 Ξ
Cool Cats: 6.73 Ξ
Robotos: 0.49 Ξ
Do… https://t.co/RMuRW3NBNU",2021-12-15 06:03:05+00:00
44,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yatch Club: 53.0 Ξ
Cool Cats: 6.65 Ξ
Robotos: 0.49 Ξ
Doo… https://t.co/i3DeG0IU2E",2021-12-15 00:03:01+00:00
45,RT @Ed_Balloon: Hey y’all! Today on BIPOC LGBTQIA we have @sh3k1n4h with alph on what NFT artist should think about with major companies co…,2021-12-14 23:18:46+00:00
46,@OttoSuwenNFT Robotos hoodie and sold my roboto nft. Lol. Still representing!,2021-12-14 22:21:16+00:00
47,RT @Ed_Balloon: Hey y’all! Today on BIPOC LGBTQIA we have @sh3k1n4h with alph on what NFT artist should think about with major companies co…,2021-12-14 21:28:58+00:00
48,Hey y’all! Today on BIPOC LGBTQIA we have @sh3k1n4h with alph on what NFT artist should think about with major comp… https://t.co/fGx4UwZ26c,2021-12-14 21:10:17+00:00
49,RT @tg_la_x: Love the @robotosNFT community and project. Thanks for being my reason for liking NFTs #NFT #robotos,2021-12-14 18:41:15+00:00
50,RT @tg_la_x: Love the @robotosNFT community and project. Thanks for being my reason for liking NFTs #NFT #robotos,2021-12-14 18:38:20+00:00
51,Love the @robotosNFT community and project. Thanks for being my reason for liking NFTs #NFT #robotos,2021-12-14 18:37:52+00:00
52,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yatch Club: 52.9 Ξ
Cool Cats: 6.75 Ξ
Robotos: 0.49 Ξ
Doo… https://t.co/BMmTRNQ72O",2021-12-14 18:03:19+00:00
53,RT @cclccl4461: Ok… I’ve had #FaMorie #DOODLES #robotos #CloneX #punks pfps but gotta go with my original and first NFT #BoredApeYachtClub…,2021-12-14 16:57:15+00:00
54,Ok… I’ve had #FaMorie #DOODLES #robotos #CloneX #punks pfps but gotta go with my original and first NFT… https://t.co/W1wCrzndMW,2021-12-14 16:56:40+00:00
55,"6/
Sidus NFT Heroes: 0.75Ξ (📉 -8.54%)
Robotos Official: 0.5Ξ (📉 -16.53%)
FVCKCRYSTAL: 1.44Ξ (📈 21.01%)
CryptoMories… https://t.co/P3ZKULV4mR",2021-12-14 16:55:26+00:00
56,"@Trojan3325 check out the @robotosNFT and @Deadfellaznft communities

Robotos artists is Mexican @pablostanley and… https://t.co/zR4E83huZs",2021-12-14 16:34:17+00:00
57,"6/
Sidus NFT Heroes: 0.75Ξ (📉 -14.97%)
Robotos Official: 0.5Ξ (📉 -16.53%)
CryptoMories: 0.38Ξ (📉 -2.56%)
FVCKCRYSTA… https://t.co/PjS34dBL8t",2021-12-14 14:55:27+00:00
58,I'm sure there's loads of cool ones that let you interact with your NFT - was impressed with the @CryptoZunks site… https://t.co/2eXHJfyoSu,2021-12-14 14:08:01+00:00
59,"6/
Sidus NFT Heroes: 0.75Ξ (📉 -14.97%)
Robotos Official: 0.495Ξ (📉 -17.36%)
CryptoMories: 0.38Ξ (📉 -2.56%)
FVCKCRYS… https://t.co/Uj4NNBrIkG",2021-12-14 12:55:18+00:00
60,"6/
Robotos Official: 0.5Ξ (📉 -16.53%)
Sidus NFT Heroes: 0.75Ξ (📉 -14.97%)
FVCKCRYSTAL: 1.15Ξ (📉 -3.36%)
CryptoMorie… https://t.co/0RVOii03Wd",2021-12-14 10:55:15+00:00
61,"6/
Robotos Official: 0.548Ξ (📈 12.99%)
Sidus NFT Heroes: 0.8Ξ (📉 -9.3%)
FVCKCRYSTAL: 1.15Ξ (📉 -3.36%)
CryptoMories:… https://t.co/3dDrlGxsB6",2021-12-14 08:55:19+00:00
62,"RT @serenast14: selling robotos 474 rank 1874 out of 9999! #nfts #nft #robotos
https://t.co/GgzM9fiE3p",2021-12-14 07:51:34+00:00
63,"RT @serenast14: selling robotos 474 rank 1874 out of 9999! #nfts #nft #robotos
https://t.co/GgzM9fiE3p",2021-12-14 07:19:49+00:00
64,"selling robotos 474 rank 1874 out of 9999! #nfts #nft #robotos
https://t.co/GgzM9fiE3p",2021-12-14 07:19:19+00:00
65,"6/
Robotos Official: 0.548Ξ (📈 12.99%)
Sidus NFT Heroes: 0.8Ξ (📉 -9.3%)
FVCKCRYSTAL: 1.2Ξ (📈 0.84%)
CryptoMories: 0… https://t.co/yq5syOH54y",2021-12-14 06:55:18+00:00
66,RT @thezakhary: I keep you in my pocket 😎 Mechi Bazan x Robotos @mechibaz @robotosNFT #mechibazan #robotos #NFTcollection #NFTGame #NFTComm…,2021-12-14 05:31:44+00:00
67,I keep you in my pocket 😎 Mechi Bazan x Robotos @mechibaz @robotosNFT #mechibazan #robotos #NFTcollection #NFTGame… https://t.co/9Mw8vo3wYV,2021-12-14 05:31:13+00:00
68,"6/
Robotos Official: 0.548Ξ (📈 12.99%)
Sidus NFT Heroes: 0.8Ξ (📉 -9.3%)
FVCKCRYSTAL: 1.2Ξ (📈 0.84%)
CryptoMories: 0… https://t.co/wV1cOYFHSL",2021-12-14 04:55:20+00:00
69,"6/
Robotos Official: 0.548Ξ (📈 12.99%)
Sidus NFT Heroes: 0.8Ξ (📉 -1.36%)
FVCKCRYSTAL: 1.4Ξ (📈 14.75%)
CryptoMories:… https://t.co/Mlxw8mjfzw",2021-12-14 02:55:23+00:00
70,"RT @danielaa2506: Happy Sunday 🤟🏻

I am excited to announce that my book will be for free for the next 5 days on kindle starting tomorrow m…",2021-12-14 02:47:27+00:00
71,"RT @danielaa2506: Happy Sunday 🤟🏻

I am excited to announce that my book will be for free for the next 5 days on kindle starting tomorrow m…",2021-12-14 02:45:33+00:00
72,パブロさんが作ってるrobotos、ロボットのアバターかわええーと思ってたらNFTアートなのね 勝手にアバター生成ツール的な感じの再利用性あるやつだと思い込んでたから割と逆の概念でマジで私英語読んでないな、となった,2021-12-14 01:24:01+00:00
73,"6/
Robotos Official: 0.599Ξ (📈 23.51%)
Sidus NFT Heroes: 0.8Ξ (📉 -9.3%)
FVCKCRYSTAL: 1.2Ξ (📉 -1.64%)
CryptoMories:… https://t.co/Ge9MV0FJyQ",2021-12-14 00:55:25+00:00
74,@polg_nft @Coinbase_NFT @robotosNFT wheres your @robotosNFT Robotos MUGs??!?!?!,2021-12-13 20:35:03+00:00
75,RT @polg_nft: @Coinbase_NFT BEEP BEEP All our #robotos come with a Suit up Your Boto dapp that allows us to change into our espressoboto ou…,2021-12-13 20:25:20+00:00
76,@Coinbase_NFT BEEP BEEP All our #robotos come with a Suit up Your Boto dapp that allows us to change into our espre… https://t.co/3r3rOToV2O,2021-12-13 20:24:54+00:00
77,"RT @PhotographNFT: NFT collections, for whatever reason, I feel will do well moving forward:

Wicked Craniums
Mfers
Robotos
Satoshibles
8bi…",2021-12-13 19:23:03+00:00
78,"6/
Robotos Official: 0.599Ξ (📈 20.28%)
Sidus NFT Heroes: 0.807Ξ (📉 -8.5%)
FVCKCRYSTAL: 1.2Ξ (📉 -1.64%)
OnChainMonke… https://t.co/oB9eKqf72k",2021-12-13 18:55:14+00:00
79,"6/
Robotos Official: 0.599Ξ (📈 20.28%)
Sidus NFT Heroes: 0.82Ξ (📉 -7.87%)
FVCKCRYSTAL: 1.19Ξ (📉 -2.46%)
CryptoMorie… https://t.co/gHPkUFdS7F",2021-12-13 16:55:19+00:00
80,"Robotos - Trading Price Analysis
Recent Avg Trading Price: 0.588 ETH
Recent Volume: 18
Total Supply: 9999
Buy Floor… https://t.co/RLYppQ1Srh",2021-12-13 16:46:22+00:00
81,"RT @danielaa2506: Happy Sunday 🤟🏻

I am excited to announce that my book will be for free for the next 5 days on kindle starting tomorrow m…",2021-12-13 16:37:10+00:00
82,"NFT collections, for whatever reason, I feel will do well moving forward:

Wicked Craniums
Mfers
Robotos
Satoshibles
8bitsport
CryptoMories",2021-12-13 13:04:34+00:00
83,"@kanerinx かねりんさん☆こんばんは

今日はRobotosのファンアートを
紹介させて下さい✨ こちらも12月中
のお迎えでクリスマスNFT特典付きです！

よろしくお願い致します☺️🌈

https://t.co/0kzAXg7jnK",2021-12-13 12:03:36+00:00
84,"RT @nftflooralerts: Rare Roboto just listed at interesting price 👀

🔝: Rarity Rank 71
💰: 1.75 Ξ
🎯: https://t.co/N610YZJ5Ma

#Robotos #OpenS…",2021-12-13 11:36:14+00:00
85,"RT @nftflooralerts: Rare Roboto just listed at interesting price 👀

🔝: Rarity Rank 71
💰: 1.75 Ξ
🎯: https://t.co/N610YZJ5Ma

#Robotos #OpenS…",2021-12-13 10:55:00+00:00
86,"RT @nftflooralerts: Rare Roboto just listed at interesting price 👀

🔝: Rarity Rank 71
💰: 1.75 Ξ
🎯: https://t.co/N610YZJ5Ma

#Robotos #OpenS…",2021-12-13 10:06:32+00:00
87,"RT @nftflooralerts: Rare Roboto just listed at interesting price 👀

🔝: Rarity Rank 71
💰: 1.75 Ξ
🎯: https://t.co/N610YZJ5Ma

#Robotos #OpenS…",2021-12-13 10:00:50+00:00
88,"Rare Roboto just listed at interesting price 👀

🔝: Rarity Rank 71
💰: 1.75 Ξ
🎯: https://t.co/N610YZJ5Ma

#Robotos #OpenSeaNFT #NFT #opensea",2021-12-13 10:00:26+00:00
89,"6/
Sidus NFT Heroes: 0.882Ξ (📉 -2.0%)
Robotos Official: 0.485Ξ (📉 -2.61%)
FVCKCRYSTAL: 1.19Ξ (📉 -5.56%)
CryptoMorie… https://t.co/0g9duokxoZ",2021-12-13 06:55:24+00:00
90,"Collections Floor Prices (hourly update) 🧵 1/5:

Bored Ape Yatch Club: 52.88 Ξ
Cool Cats: 6.66 Ξ
Robotos: 0.6 Ξ
Doo… https://t.co/DDTybk5jWp",2021-12-13 06:03:04+00:00
91,"6/
Sidus NFT Heroes: 0.882Ξ (📈 0.8%)
FVCKCRYSTAL: 1.19Ξ (📉 -5.56%)
Robotos Official: 0.485Ξ (📉 -3.0%)
CryptoMories:… https://t.co/Caj8DF6KFb",2021-12-13 04:55:20+00:00
92,"6/
Sidus NFT Heroes: 0.811Ξ (📉 -9.89%)
Robotos Official: 0.485Ξ (📈 1.04%)
FVCKCRYSTAL: 1.22Ξ (📉 -3.17%)
CryptoMorie… https://t.co/iwznI2PEMA",2021-12-13 02:55:16+00:00
93,"RT @danielaa2506: Happy Sunday 🤟🏻

I am excited to announce that my book will be for free for the next 5 days on kindle starting tomorrow m…",2021-12-13 01:05:03+00:00
94,"6/
Sidus NFT Heroes: 0.882Ξ (📉 -2.0%)
Robotos Official: 0.485Ξ (📈 3.19%)
FVCKCRYSTAL: 1.22Ξ (📉 -3.17%)
CryptoMories… https://t.co/Luh6Y3mqOM",2021-12-13 00:55:23+00:00
95,"RT @danielaa2506: Happy Sunday 🤟🏻

I am excited to announce that my book will be for free for the next 5 days on kindle starting tomorrow m…",2021-12-13 00:25:25+00:00
96,"Happy Sunday 🤟🏻

I am excited to announce that my book will be for free for the next 5 days on kindle starting tomo… https://t.co/nwMilIodQr",2021-12-13 00:25:16+00:00
97,"6/
Robotos Official: 0.485Ξ (📉 -3.0%)
Sidus NFT Heroes: 0.882Ξ (📉 -2.0%)
FVCKCRYSTAL: 1.22Ξ (📉 -3.17%)
CryptoMories… https://t.co/y8sQTs8zW7",2021-12-12 22:55:19+00:00
98,"6/
0N1 Force: 0.598Ξ (📉 -12.06%)
Sidus NFT Heroes: 0.882Ξ (📉 -2.0%)
Robotos Official: 0.498Ξ (📉 -0.4%)
FVCKCRYSTAL:… https://t.co/FSnJvGf3Wp",2021-12-12 20:55:24+00:00
99,"6/
0N1 Force: 0.618Ξ (📉 -9.12%)
Sidus NFT Heroes: 0.882Ξ (📉 -6.96%)
Robotos Official: 0.498Ξ (📉 -0.4%)
FVCKCRYSTAL:… https://t.co/th8voPQYmf",2021-12-12 18:55:20+00:00
